1	2.3027
2	2.30203
3	2.29967
4	2.30047
5	2.29192
6	2.27809
7	2.28069
8	2.27172
9	2.28605
10	2.27742
11	2.26254
12	2.23851
13	2.21891
14	2.19331
15	2.1803
16	2.17033
17	2.13268
18	2.18288
19	2.26926
20	2.2015
21	2.25452
22	2.04325
23	2.14416
24	2.05235
25	1.93892
26	2.11948
27	2.12317
28	2.07089
29	1.9683
30	2.11593
31	1.90547
32	2.08908
33	1.97356
34	2.01565
35	2.06246
36	1.89901
37	2.10811
38	1.96211
39	1.95613
40	2.11203
41	2.02069
42	2.0335
43	1.97233
44	2.01666
45	2.04305
46	1.93965
47	1.94564
48	1.82706
49	1.93277
50	1.90816
51	1.97556
52	2.0821
53	2.07759
54	1.92691
55	1.96287
56	1.8165
57	1.77112
58	1.94931
59	1.87396
60	1.82193
61	1.76086
62	1.80019
63	1.83944
64	1.78914
65	1.87737
66	1.73916
67	1.95535
68	1.64723
69	1.89388
70	1.90046
71	1.78975
72	1.80507
73	1.5544
74	1.85884
75	1.82252
76	1.73033
77	1.9141
78	1.78441
79	1.8815
80	1.66763
81	1.71081
82	1.71623
83	1.71211
84	1.88372
85	1.83136
86	1.6332
87	1.67991
88	1.86908
89	1.71967
90	2.09058
91	1.76658
92	1.6558
93	1.74695
94	1.72471
95	1.82863
96	1.76025
97	1.78499
98	1.99032
99	1.68204
100	1.81675
101	1.84677
102	1.88572
103	1.92769
104	1.77712
105	1.92444
106	1.91295
107	1.75276
108	1.63336
109	1.66475
110	1.69279
111	1.86298
112	1.77264
113	1.7166
114	1.5924
115	1.6886
116	1.68341
117	1.45078
118	1.6012
119	1.75037
120	1.82162
121	1.70708
122	1.50045
123	1.89361
124	1.72264
125	1.63936
126	1.77143
127	1.90118
128	1.67669
129	1.64104
130	1.84992
131	1.74858
132	1.79656
133	1.82827
134	1.65658
135	1.77996
136	1.68149
137	1.69562
138	1.68869
139	1.61306
140	1.80505
141	1.6251
142	1.65876
143	1.56523
144	1.7294
145	1.67918
146	1.47109
147	1.69229
148	1.75936
149	1.5541
150	1.69737
151	1.82603
152	1.7884
153	1.57955
154	1.63753
155	1.75756
156	1.73737
157	1.73807
158	1.75203
159	1.69059
160	1.75824
161	1.63412
162	1.60498
163	1.57784
164	1.60904
165	1.61084
166	1.61632
167	1.54255
168	1.52613
169	1.53955
170	1.41407
171	1.46709
172	1.64299
173	1.64508
174	1.47556
175	1.57189
176	1.58224
177	1.62779
178	1.645
179	1.46801
180	1.71935
181	1.43138
182	1.7363
183	1.48136
184	1.63383
185	1.55865
186	1.54989
187	1.51985
188	1.6164
189	1.43001
190	1.50232
191	1.52816
192	1.64971
193	1.59644
194	1.44421
195	1.50883
196	1.66272
197	1.5426
198	1.59466
199	1.37824
200	1.56521
201	1.6352
202	1.33424
203	1.75407
204	1.52306
205	1.74403
206	1.53703
207	1.43713
208	1.43822
209	1.52712
210	1.33938
211	1.55524
212	1.4048
213	1.51123
214	1.53489
215	1.5856
216	1.47198
217	1.25755
218	1.51572
219	1.63294
220	1.49077
221	1.47914
222	1.33139
223	1.55304
224	1.53986
225	1.52935
226	1.36932
227	1.35453
228	1.52626
229	1.55641
230	1.59223
231	1.5319
232	1.35249
233	1.55558
234	1.3774
235	1.46946
236	1.44398
237	1.26133
238	1.35265
239	1.3561
240	1.55578
241	1.34237
242	1.41914
243	1.46347
244	1.41725
245	1.36165
246	1.39852
247	1.42411
248	1.53132
249	1.60794
250	1.28944
251	1.40795
252	1.44946
253	1.54313
254	1.32418
255	1.63494
256	1.31438
257	1.47172
258	1.44116
259	1.4087
260	1.55919
261	1.27557
262	1.36419
263	1.5988
264	1.31604
265	1.39832
266	1.45807
267	1.30136
268	1.45389
269	1.53985
270	1.55144
271	1.42732
272	1.34937
273	1.62441
274	1.31966
275	1.47809
276	1.4236
277	1.42615
278	1.3601
279	1.54112
280	1.64193
281	1.38685
282	1.4461
283	1.39651
284	1.54424
285	1.42754
286	1.61838
287	1.4403
288	1.44667
289	1.31552
290	1.24934
291	1.50631
292	1.52567
293	1.35003
294	1.33167
295	1.42192
296	1.39611
297	1.61061
298	1.37742
299	1.44306
300	1.26312
301	1.31201
302	1.49818
303	1.37314
304	1.26563
305	1.37379
306	1.39173
307	1.50714
308	1.5982
309	1.46039
310	1.26287
311	1.2808
312	1.34587
313	1.3773
314	1.41188
315	1.50648
316	1.46394
317	1.48255
318	1.45369
319	1.53843
320	1.3434
321	1.48273
322	1.27442
323	1.5181
324	1.43551
325	1.33827
326	1.39427
327	1.44545
328	1.48291
329	1.63974
330	1.58641
331	1.60151
332	1.30702
333	1.47378
334	1.48555
335	1.49981
336	1.68164
337	1.67774
338	1.29244
339	1.3865
340	1.44038
341	1.52101
342	1.18352
343	1.34682
344	1.50254
345	1.50225
346	1.29157
347	1.25514
348	1.58015
349	1.41298
350	1.43582
351	1.26132
352	1.55597
353	1.33427
354	1.39955
355	1.3214
356	1.27235
357	1.51125
358	1.42288
359	1.35758
360	1.47588
361	1.39744
362	1.34253
363	1.39756
364	1.27885
365	1.40689
366	1.3662
367	1.26122
368	1.33312
369	1.54264
370	1.59133
371	1.29483
372	1.4683
373	1.37315
374	1.43813
375	1.51606
376	1.40255
377	1.39577
378	1.39853
379	1.25233
380	1.38761
381	1.39497
382	1.4267
383	1.4642
384	1.31315
385	1.22992
386	1.14218
387	1.46396
388	1.17304
389	1.14388
390	1.30686
391	1.42786
392	1.26606
393	1.31652
394	1.26277
395	1.28604
396	1.35981
397	1.72179
398	1.38201
399	1.23048
400	1.25558
401	1.1828
402	1.58012
403	1.51004
404	1.19978
405	1.48682
406	1.1957
407	1.29574
408	1.45814
409	1.43091
410	1.43693
411	1.37341
412	1.41475
413	1.30339
414	1.30313
415	1.31345
416	1.58606
417	1.27057
418	1.36459
419	1.32165
420	1.36615
421	1.46578
422	1.3835
423	1.25885
424	1.14019
425	1.15939
426	1.50978
427	1.34576
428	1.52444
429	1.41538
430	1.39758
431	1.29481
432	1.19427
433	1.50418
434	1.2153
435	1.40735
436	1.24919
437	1.17249
438	1.57253
439	1.50823
440	1.12942
441	1.34675
442	1.44765
443	1.40654
444	1.45466
445	1.40285
446	1.3661
447	1.37809
448	1.37038
449	1.45236
450	1.56201
451	1.05847
452	1.34463
453	1.41085
454	1.31951
455	1.15741
456	1.15008
457	1.26704
458	1.41046
459	1.21703
460	1.38332
461	1.39468
462	1.19352
463	1.27835
464	1.34222
465	1.30708
466	1.6225
467	1.31174
468	1.24283
469	1.25567
470	1.31485
471	1.42712
472	1.08504
473	1.18303
474	1.26082
475	1.40072
476	1.05103
477	1.11515
478	1.24893
479	1.4908
480	1.36545
481	1.58323
482	1.30718
483	1.28079
484	1.36414
485	1.20602
486	1.32856
487	1.13688
488	1.35476
489	1.24674
490	1.30737
491	1.25274
492	1.17801
493	1.08535
494	1.35412
495	1.3294
496	1.2297
497	1.40955
498	1.15587
499	1.0367
500	1.39451
501	1.27568
502	1.23416
503	1.13927
504	1.25287
505	1.26301
506	1.11363
507	1.24325
508	1.43729
509	1.33981
510	1.12512
511	1.3186
512	1.15238
513	1.12756
514	1.27682
515	1.17262
516	1.25452
517	1.11845
518	1.23073
519	1.10848
520	1.27593
521	1.22995
522	1.13015
523	1.27406
524	1.13683
525	1.16582
526	1.23952
527	1.1434
528	1.45194
